Product ID,product_name,l1_category_name,l2_category_name,business_tagging,primary_vendor_name,Ship Date,Batch,Yes,Check
4656,Dettol Sabun Mandi Cair - Body Wash Lasting Fresh 370 ml,Kebersihan Badan,Refill Sabun Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
26374,Dettol Sabun Mandi Cair - Body Wash Lasting Fresh 720 ml,Kebersihan Badan,Refill Sabun Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
1363,Dettol Sabun Mandi Cair - Body Wash Original 370 gram,Kebersihan Badan,Refill Sabun Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
4655,Dettol Sabun Mandi Cair - Body Wash Re-energize 370 ml,Kebersihan Badan,Refill Sabun Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
26376,Dettol Sabun Mandi Cair Cool Refill 500 ml,Kebersihan Badan,Sabun Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
26379,Dettol Sabun Mandi Cair Original Refill 720 gram,Kebersihan Badan,Refill Sabun Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
26380,Dettol Sensitive Anti Bakteri Body Wash Imp Pump Bottle 625 ml,Kebersihan Badan,Sabun Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 10,Yes,Dry
953,Durex Close Fit Kondom 3 Sachets,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 08,Yes,Dry
24769,Durex Extra Safe Kondom Tebal Lebih Aman Pria 12 Sachets,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
26540,Durex Extra Safe Kondom Tebal Pria 3 Sachets,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
23835,Durex Fetherlite Kondom 12 Sachets,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
951,Durex Fetherlite Kondom 3 Sachets,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 08,Yes,Dry
1368,Durex Invisible Kondom 2 Sachets,Alat Kesehatan,Kondom,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 08,Yes,Dry
27007,Durex KY Jelly Pelumas Gel - Lubricant 50 gram,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
26541,Durex Love Jeans Kondom Pria 3 Sachets,Alat Kesehatan,Kondom,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
29544,Durex Mutual Pleasure Kondom 3 Sachets,Alat Kesehatan,Kondom,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 12,Yes,Dry
26544,Durex Performa Kondom Tahan lama Pria 3 Sachets,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
1369,Durex Performa Kondom Tahan Lama Pria 6 Sachets,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 08,Yes,Dry
567,Durex Play Massage 2in1 Pelumas Gel - Lubricant 200 ml,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
952,Durex Play Pelumas Gel - Lubricant 100 ml,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
9187,Durex Play Pelumas Gel - Lubricant 50 ml,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
26543,Durex Pleasuremax Kondom 12 Sachets,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 12,Yes,Dry
954,Durex Pleasuremax Kondom 3 Sachets,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 08,Yes,Dry
19143,Durex Together Kondom 12 Sachets,Alat Kesehatan,Kondom,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
894,Enfagrow A+ 3 Original 1-3 Tahun Susu Formula 400 gram,Makanan & Susu Bayi,Susu Formula 1-3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
8994,Enfagrow A+ 3 Original 1-3 Tahun Susu Formula 800gram 800 gram,Makanan & Susu Bayi,Susu Formula 1-3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
19240,Enfagrow A+ 3 Vanilla 1-3 Tahun Susu Formula 1800gram 1800 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
1009,Enfagrow A+ 3 Vanilla 1-3 Tahun Susu Formula 400 gram,Makanan & Susu Bayi,Susu Formula 1-3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
19241,Enfagrow A+ 3 Vanilla 1-3 Tahun Susu Formula 800gram 800 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
19242,Enfagrow A+ 4 Vanilla 3-12 Tahun Susu Formula 1800gram 1800 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 01,Yes,Dry
1008,Enfagrow A+ 4 Vanilla 3-12 Tahun Susu Formula 400 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
19243,Enfagrow A+ 4 Vanilla 3-12 Tahun Susu Formula 800gram 800 gram,Makanan & Susu Bayi,Susu Formula >3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
8969,Enfagrow Essential 3 Vanilla 1-3 Tahun Susu Formula 800 gram,Makanan & Susu Bayi,Susu Formula 1-3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
19246,Enfagrow Essential 3 Vanilla 1-3 Tahun Susu Formula Box 1800gram 1800 gram,Makanan & Susu Bayi,Susu Formula 1-3 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 12,Yes,Dry
1010,Enfamil A+ 2 Plain 6-12 Bulan Susu Formula Bayi 400 gram,Makanan & Susu Bayi,Susu Formula <1 Tahun,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 12,Yes,Dry
6178,Harpic Cairan Disinfectant Power Clean Citrus Pembersih Kloset - Toilet 405 ml,Perawatan Rumah,Pembersih Kamar Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
2349,Harpic Lime Pembersih Kamar Mandi - Bathroom Cleaner 400 ml,Perawatan Rumah,Pembersih Kamar Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
6177,Harpic Power Plus 10X Max Clean Citrus Pembersih Kloset - Toilet 450 ml,Perawatan Rumah,Pembersih Kamar Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 08,Yes,Dry
1366,Harpic Power Plus 10X Max Clean Original Pembersih Kloset - Toilet 450 ml,Perawatan Rumah,Pembersih Kamar Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 08,Yes,Dry
9779,Harpic Power Plus 10X Max Clean Original Pembersih Kloset - Toilet 750 ml,Perawatan Rumah,Pembersih Kamar Mandi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
209,Strepsils Original - Permen Pelega Tenggorokan 8 Butir,Obat-obatan,Mulut & Tenggorokan,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 11,Yes,Dry
844,Strepsils Vitamin C - Permen Pelega Tenggorokan Rasa Jeruk 8 Butir,Obat-obatan,Mulut & Tenggorokan,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
178,Vanish Oxi Action Powder Tube Penghilang Noda & Kuman Pakaian 400 gram,Kebutuhan Cuci Baju,Penghilang Noda,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
9778,Vanish Pink Cair Botol Penghilang Noda Pakaian 500 ml,Kebutuhan Cuci Baju,Penghilang Noda,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 12,Yes,Dry
13737,Vanish Pink Cair Penghilang Noda Pakaian 750 ml,Kebutuhan Cuci Baju,Penghilang Noda,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 08,Yes,Dry
1367,Vanish Pink Cair Pouch Penghilang Noda Pakaian 425 ml,Kebutuhan Cuci Baju,Penghilang Noda,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 07,Yes,Dry
6176,Vanish White Cair Pouch Penghilang Noda Pakaian 425 ml,Kebutuhan Cuci Baju,Penghilang Noda,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
13739,Vanish White Cair Refill Penghilang Noda Pakaian 750 ml,Kebutuhan Cuci Baju,Penghilang Noda,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 09,Yes,Dry
13812,Veet Penghilang Bulu - Hair Removal 25 gram,Perawatan Diri,Alat & Krim Cukur,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (PULO GADUNG),8 Mar 2025,Batch 08,Yes,Dry
15130,Autan Lotion Anti Nyamuk All Night Lavender 50 ml,Perawatan Diri,Lotion Anti Nyamuk,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 12,Yes,Dry
1578,Autan Lotion Anti Nyamuk Care & Protect Apel & Jeruk 50 ml,Perawatan Diri,Lotion Anti Nyamuk,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 09,Yes,Dry
1580,Autan Refresh Spritz Liquid Bottle/Anti Nyamuk 100 ml,Perawatan Diri,Lotion Anti Nyamuk,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 09,Yes,Dry
671,Bayclin Pemutih Regular Penghilang Noda Pakaian 500 ml,Kebutuhan Cuci Baju,Penghilang Noda,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 03,Yes,Dry
10077,Baygon Aerosol Eucalyptus/Pembasmi Serangga 750 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 10,Yes,Dry
208,Baygon Aerosol Flower Garden/Pembasmi Serangga 600 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 09,Yes,Dry
17303,Baygon Aerosol Lavender/Pembasmi Serangga 600 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 10,Yes,Dry
10081,Baygon Aerosol Lavender/Pembasmi Serangga 750 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 12,Yes,Dry
25657,Baygon Anti Nyamuk Lalat dan Kecoa Flower Garden Can 200ml/Pembasmi Hama 200 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 12,Yes,Dry
766,Baygon Coil Jumbo Max Lavender 10 Jam/Obat Nyamuk Bakar 150 gram,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 09,Yes,Dry
17302,Baygon Japanese Peach/Pembasmi Serangga 600 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 08,Yes,Dry
4494,Baygon Liquid Elektrik Refill Jasmine 33ml/Pembasmi Serangga 33 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 09,Yes,Dry
4492,Baygon Liquid Elektrik Starter Kit Lavender 22ml/Pembasmi Serangga 22 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 12,Yes,Dry
34535,Baygon MAX Aerosol Cherry Berry Island 500 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 12,Yes,Dry
34534,Baygon MAX Aerosol Floral Fantasy  500 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 12,Yes,Dry
34536,Baygon MAX Aerosol Matcha Paradise  500 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 12,Yes,Dry
4509,Baygon Zen Garden 600ml/Pembasmi Serangga 600 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 08,Yes,Dry
4400,Energizer Baterai ECR 2032 BP2/Baterai Kancing 1 pcs,Elektronik,Baterai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 12,Yes,Dry
4401,Energizer Baterai LR44 A76/Baterai Kancing 1pcs 1 pcs,Elektronik,Baterai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 11,Yes,Dry
1104,Energizer Battery AA 1 pcs,Elektronik,Baterai,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 11,Yes,Dry
1105,Energizer Battery AAA 1 pcs,Elektronik,Baterai,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 07,Yes,Dry
3099,Energizer Battery Type C Sedang 1.5v 1 pcs,Elektronik,Baterai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 11,Yes,Dry
3095,Energizer Battery Type D Besar 1.5v 1 pcs,Elektronik,Baterai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 11,Yes,Dry
21548,Eveready 1212 BP4 Baterai,Elektronik,Baterai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 12,Yes,Dry
21532,Eveready 1215 BP4 AA Baterai,Elektronik,Baterai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 12,Yes,Dry
25447,Eveready Alkaline Max No. 552 AM6 9V Baterai,Elektronik,Baterai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 11,Yes,Dry
21580,Eveready Charger CHVCWB2 Baterai,Elektronik,Baterai,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 11,Yes,Dry
1579,KIWI Shine & Protect Neutral Shoe Polish 75 ml,Perlengkapan Pakaian,Pembersih Pakaian,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Bina San Prima (TANGERANG),7 Mar 2025,Batch 11,Yes,Dry
618,Adem Sari Ching Ku Sparkling Herbal Lemon 320 ml,Minuman,Minuman Sehat,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 12,Yes,Dry
6208,Adem Sari Chingku Lemon Botol 350 ml,Minuman,Minuman Sehat,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
6209,Adem Sari Minuman Penyejuk 7gr x 5pcs 35 gram,Minuman,Minuman Sehat,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 12,Yes,Dry
1229,Antis Jeruk Nipis Hand Sanitizer Spray 55 ml,Alat Kesehatan,Masker & Sanitizer,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
1321,Charm Body Fit Extra Maxi Wing Pembalut Wanita 23cm 28pcs 1 Pack,Perawatan Diri,Kewanitaan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 08,Yes,Dry
1320,Charm Body Fit Night Wing Pembalut 29cm 18pcs/Pembalut Wanita 1 Pack,Perawatan Diri,Kewanitaan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 07,Yes,Dry
3396,Charm Body Fit Safe Night Gathers 35cm 16pcs/Pembalut Wanita 1 Pack,Perawatan Diri,Kewanitaan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 10,Yes,Dry
2379,Charm Body Fit Safe Night Wing 35cm 12pcs/Pembalut Wanita 1 Pack,Perawatan Diri,Kewanitaan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
2590,Charm Body Fit Safe Night Wing 35cm 18pcs/Pembalut 1 Pack,Perawatan Diri,Kewanitaan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 08,Yes,Dry
2377,Charm Body Fit Safe Night Wing 42cm 7pcs/Pembalut Wanita 1 Pack,Perawatan Diri,Kewanitaan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 08,Yes,Dry
24294,Charm Daun Sirih Herbal Wing 29cm 10+1pads/Pembalut Wanita 1 Pack,Perawatan Diri,Kewanitaan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 11,Yes,Dry
2380,Charm Extra Comfort Cooling Fresh Ekstrak Daun Mint Wing 23cm 15pcs/Pembalut 1 Pack,Perawatan Diri,Kewanitaan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 07,Yes,Dry
2381,Charm Pantyliners Cooling Fresh Ekstrak Daun Mint 32pcs/Pembalut Wanita 1 Pack,Perawatan Diri,Kewanitaan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 08,Yes,Dry
18755,Charm Safe Night Gather 35cm Pembalut Wanita 11pcs 1pack 1 Pack,Perawatan Diri,Kewanitaan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 11,Yes,Dry
18754,Charm Sleep Protect+ Panties All Size 1 Pack,Perawatan Diri,Kewanitaan,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
37548,Deli Joy Creamy Tuna Snack Kucing 70 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 10,Yes,Dry
37546,Deli Joy Pouch Tuna & Katsuobushi Adult Makanan Kucing 60 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 10,Yes,Dry
37545,Deli Joy Pouch Tuna & Teri Adult Makanan Kucing 60 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 10,Yes,Dry
37551,Deli Joy Sendok Tuna Salmon Snack Kucing 65 gram,Perawatan Hewan,Makanan Kucing,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 10,Yes,Dry
1240,Fitbar Multigrain Fruits Delight 5 x 20 gr,Snack,Snack Sehat,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
1243,Fitbar Tiramisu Delight Multigrain 5 x 20 gr,Snack,Snack Sehat,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 12,Yes,Dry
27204,FITTI L28 Diapers Pants 1 Pack,Kebutuhan Ibu & Bayi,Popok Bayi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 12,Yes,Dry
27205,FITTI XL26 Diapers Pants 1 Pack,Kebutuhan Ibu & Bayi,Popok Bayi,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 01,Yes,Dry
5871,Force Magic 2in1 Lemon non POP 600ml/Pembasmi Serangga 600 ml,Perawatan Rumah,Pembasmi Serangga,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 08,Yes,Dry
6189,Hydro Coco Coconut Water/Air Kelapa 1000 ml,Minuman,Minuman Sehat,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 08,Yes,Dry
473,Hydro Coco Coconut Water/Air Kelapa 250 ml,Minuman,Minuman Sehat,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
6188,Hydro Coco Coconut Water/Air Kelapa 500 ml,Minuman,Minuman Sehat,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
4113,Hydrococo Vita-D/Air Kelapa 330 ml,Minuman,Minuman Sehat,ASTRO_GO_&_QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 09,Yes,Dry
14491,Kispray Amoris 1 Dus x 4 Sachet 21ml/Pelicin Pewangi Pakaian,Perlengkapan Pakaian,Pelicin Setrika,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 11,Yes,Dry
5452,Kispray Amoris Pelicin Pewangi Pelembut Pakaian Refill 300ml 300 ml,Kebutuhan Cuci Baju,Pelembut Pakaian,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 11,Yes,Dry
14493,Kispray Bluis Refill 280ml/Pelicin Pewangi Pakaian,Perlengkapan Pakaian,Pelicin Setrika,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 12,Yes,Dry
14494,Kispray Gold Box 6pcs/Pelicin Pewangi Pakaian,Perlengkapan Pakaian,Pelicin Setrika,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 12,Yes,Dry
1226,Kispray Pelicin Pewangi Pakaian Gold Bottle 318 ml,Kebutuhan Cuci Baju,Pelembut Pakaian,QUICK_COMMERCE_&_SCHEDULE_DELIVERY,PT Digital Distribusi Indonesia (DDI),5 Mar 2025,Batch 12,Yes,Dry
